"","ensgenes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","annotation","protein_id","deleteok","gen_acr","old_locus","Description","GO.IDs","GO.Names","Enzyme.Codes","Enzyme.Names","InterPro.IDs","InterPro.GO.IDs","InterPro.GO.Names"
"1","NIS_RS00005",1306.37506184946,0.47548071339419,0.324809463031445,1.46387580262142,0.143227885949457,0.281762107314672,1509,"  chromosomal replication initiator protein DnaA","  WP_011979545.1"," transl_table 11","  dnaA","NIS_0001","chromosomal replication initiator protein DnaA","F:GO:0003688; F:GO:0005524; C:GO:0005737; P:GO:0006270; P:GO:0006275","F:DNA replication origin binding; F:ATP binding; C:cytoplasm; P:DNA replication initiation; P:regulation of DNA replication","","",NA,NA,NA
"2","NIS_RS00010",2315.76543108861,0.0710375169282024,0.271133365040941,0.262002121787836,0.793319806367,0.880429432164161,1,"  DNA polymerase III subunit beta","  WP_011979546.1"," transl_table 11"," ","NIS_0002","DNA polymerase III subunit beta","F:GO:0003677; F:GO:0003887; C:GO:0005737; P:GO:0006260; F:GO:0008408; C:GO:0009360; P:GO:0071897; P:GO:0090305","F:DNA binding; F:DNA-directed DNA polymerase activity; C:cytoplasm; P:DNA replication; F:3'-5' exonuclease activity; C:DNA polymerase III complex; P:DNA biosynthetic process; P:nucleic acid phosphodiester bond hydrolysis","EC:2.7.7.7","DNA-directed DNA polymerase",NA,NA,NA
"3","NIS_RS00015",6634.82872551653,0.269153735362721,0.262880596275661,1.02386307386675,0.305899953635637,0.485154580634257,1510,"  DNA topoisomerase (ATP-hydrolyzing) subunit B","  WP_011979547.1"," transl_table 11","  gyrB","NIS_0003","DNA topoisomerase (ATP-hydrolyzing) subunit B","F:GO:0003677; F:GO:0003918; F:GO:0005524; C:GO:0005694; C:GO:0005737; P:GO:0006261; P:GO:0006265; F:GO:0046872","F:DNA binding; F:DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; F:ATP binding; C:chromosome; C:cytoplasm; P:DNA-dependent DNA replication; P:DNA topological change; F:metal ion binding","EC:3.6.1.3; EC:5.6.2.2; EC:3.6.1.15","Adenosinetriphosphatase; n/a; Nucleoside-triphosphate phosphatase",NA,NA,NA
"4","NIS_RS00020",962.206800929099,0.260267725298028,0.430532583590632,0.604525035311849,0.545494629731677,0.706290759149314,2,"  GGDEF domain-containing protein","  WP_011979548.1"," transl_table 11"," ","NIS_0004","GGDEF domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"5","NIS_RS00025",483.346225177849,0.118135459075704,0.3184104068328,0.371016325285304,0.710625372337751,0.827381992609436,1511,"  NADPH-dependent 7-cyano-7-deazaguanine reductase QueF","  WP_011979549.1"," transl_table 11","  queF","NIS_0005","NADPH-dependent 7-cyano-7-deazaguanine reductase QueF","C:GO:0005737; P:GO:0008616; F:GO:0033739; F:GO:0046857; P:GO:0055114","C:cytoplasm; P:queuosine biosynthetic process; F:preQ1 synthase activity; F:oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor; P:oxidation-reduction process","EC:1.7.1.13","PreQ(1) synthase",NA,NA,NA
"6","NIS_RS00030",885.184071365252,-0.34433581834377,0.302706462948643,-1.13752384071889,0.255319363996067,0.426825029600177,3,"  FAD-dependent oxidoreductase","  WP_011979550.1"," transl_table 11"," ","NIS_0006","succinate dehydrogenase","F:GO:0016491; P:GO:0055114","F:oxidoreductase activity; P:oxidation-reduction process","","",NA,NA,NA
"7","NIS_RS00035",332.397888832176,-0.0232906316581923,0.364008054295593,-0.0639838360259994,0.948983097415346,0.973051509306315,4,"  EAL domain-containing protein","  WP_011979551.1"," transl_table 11"," ","NIS_0007","EAL domain-containing protein","F:GO:0016301; P:GO:0016310","F:kinase activity; P:phosphorylation","","",NA,NA,NA
"8","NIS_RS00040",49.7033069487386,-0.840909959638205,0.561845939135341,-1.49669135445267,0.134473586893282,0.270999161379034,5,"  hypothetical protein","  WP_041353939.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","NIS_RS00045",1549.292843973,0.77251066911314,0.288521868134022,2.67747701104687,0.00741789428388703,0.0322255451236408,6,"  DEAD/DEAH box helicase family protein","  WP_011979552.1"," transl_table 11"," ","NIS_0008","circadian clock protein KaiC","F:GO:0005524","F:ATP binding","","",NA,NA,NA
"10","NIS_RS00050",663.855244590019,0.640767526763999,0.305362925157593,2.09838023536521,0.035871569818451,0.107020451521614,7,"  amino acid permease","  WP_083754337.1"," transl_table 11"," ","NIS_0009","amino acid permease","C:GO:0016021; F:GO:0022857; P:GO:0055085","C:integral component of membrane; F:transmembrane transporter activity; P:transmembrane transport","","",NA,NA,NA
